Ldir,Ldri,L1,Sdir,Sref,Wdri,SimulationID,S11_File,S11F0_File,PeakGain_File,GainPhi90_File,GainPhi0_File,ProcessedS11_File,ScalarMetrics_File,Patterns_File,Objectives_File,MainPlane,Gmain_Source,S11_Source,Gmain_dBi,Gmain_Cut_dBi,PeakRealizedGain_dBi,FrontToBackRatio_dB,SLL_dB,HPBW_deg,S11_f0_dB,AbsS11_f0_dB,AbsS11_f0_Linear,Objective1_Neg_Gmain,Objective2_SLL,Objective3_HPBW,Objective4_AbsS11,Timestamp,Success
16.2698834787328,40.0386998299304,16.9597660452463,12.0228866128773,16.8098382479092,4.10624560972309,sim_049,W:\Formal\Yagi\DATA\results\sim_049_S11.csv,W:\Formal\Yagi\DATA\results\sim_049_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_049_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_049_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_049_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_049_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_049_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_049_patterns.csv,W:\Formal\Yagi\DATA\results\sim_049_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.60583015730296,2.82152299744872,1.59663804669268,9.56471519391232,-8.96074775706918,NaN,-4.31356338183286,4.31356338183286,0.608585822514464,-3.60583015730296,-8.96074775706918,NaN,0.608585822514464,2026-04-13 11:56:45,1
18.2955810344646,41.7199714392666,15.7553366277443,12.2724888794733,21.7740889594787,4.49519110302769,sim_050,W:\Formal\Yagi\DATA\results\sim_050_S11.csv,W:\Formal\Yagi\DATA\results\sim_050_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_050_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_050_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_050_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_050_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_050_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_050_patterns.csv,W:\Formal\Yagi\DATA\results\sim_050_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.00842045491084,3.33724900837977,0.774698720559443,9.83395184233135,-0.00115369173896029,NaN,-2.79781187172114,2.79781187172114,0.724618481216517,-4.00842045491084,-0.00115369173896029,NaN,0.724618481216517,2026-04-13 11:57:41,1
17.434300741568,40.4258261154307,18.4267339852878,15.9198478857925,17.4899843357591,2.76978916210111,sim_051,W:\Formal\Yagi\DATA\results\sim_051_S11.csv,W:\Formal\Yagi\DATA\results\sim_051_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_051_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_051_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_051_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_051_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_051_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_051_patterns.csv,W:\Formal\Yagi\DATA\results\sim_051_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.69060967428986,3.38461828430731,1.15272594758244,10.7649843428519,-9.94401371178794,NaN,-3.54044844412444,3.54044844412444,0.66523880967546,-3.69060967428986,-9.94401371178794,NaN,0.66523880967546,2026-04-13 11:58:25,1
16.9580744112111,42.8217335525377,18.093247637208,17.6255093704412,16.589429344828,3.38372817408284,sim_052,W:\Formal\Yagi\DATA\results\sim_052_S11.csv,W:\Formal\Yagi\DATA\results\sim_052_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_052_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_052_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_052_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_052_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_052_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_052_patterns.csv,W:\Formal\Yagi\DATA\results\sim_052_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.7262698324653,3.45810508438273,1.49663995176771,10.8353922285563,-10.0154305547402,NaN,-3.96273992829061,3.96273992829061,0.633669791187819,-3.7262698324653,-10.0154305547402,NaN,0.633669791187819,2026-04-13 11:59:04,1
17.0178184500866,45.7950798417694,17.6448833057358,12.0651314405258,18.9338111082658,2.16286665428443,sim_053,W:\Formal\Yagi\DATA\results\sim_053_S11.csv,W:\Formal\Yagi\DATA\results\sim_053_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_053_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_053_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_053_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_053_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_053_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_053_patterns.csv,W:\Formal\Yagi\DATA\results\sim_053_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.95195440849684,3.29410163997687,2.3777738155505,7.80896538809391,-12.3697127092492,NaN,-5.17063922727005,5.17063922727005,0.551401621170395,-3.95195440849684,-12.3697127092492,NaN,0.551401621170395,2026-04-13 12:00:07,1
17.2666832610548,41.12182272616,14.5859101450166,17.90815673593,18.6069672043789,3.58159853359673,sim_054,W:\Formal\Yagi\DATA\results\sim_054_S11.csv,W:\Formal\Yagi\DATA\results\sim_054_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_054_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_054_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_054_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_054_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_054_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_054_patterns.csv,W:\Formal\Yagi\DATA\results\sim_054_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.0026129123321,3.83523522074214,2.49737011827749,15.8704988315885,-10.5957877559906,NaN,-5.33268276286781,5.33268276286781,0.54121006149576,-4.0026129123321,-10.5957877559906,NaN,0.54121006149576,2026-04-13 12:00:55,1
15.4939749166467,45.2125920484613,14.7336035674246,13.2477144953143,21.2707089739997,2.13790091058025,sim_055,W:\Formal\Yagi\DATA\results\sim_055_S11.csv,W:\Formal\Yagi\DATA\results\sim_055_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_055_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_055_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_055_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_055_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_055_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_055_patterns.csv,W:\Formal\Yagi\DATA\results\sim_055_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.37016114185604,3.69007032259643,3.0409622367156,9.8408516370776,-13.0810203449663,NaN,-5.78960545530396,5.78960545530396,0.513475500897895,-4.37016114185604,-13.0810203449663,NaN,0.513475500897895,2026-04-13 12:02:26,1
15.5639561965337,44.6455031588587,16.7905569366084,13.9332190404228,19.9382229783121,3.34783927903545,sim_056,W:\Formal\Yagi\DATA\results\sim_056_S11.csv,W:\Formal\Yagi\DATA\results\sim_056_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_056_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_056_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_056_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_056_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_056_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_056_patterns.csv,W:\Formal\Yagi\DATA\results\sim_056_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.00586119188362,3.43800633701997,1.85947481171079,11.1170234054692,-11.3166661928166,NaN,-4.08984708980969,4.08984708980969,0.624464343526456,-4.00586119188362,-11.3166661928166,NaN,0.624464343526456,2026-04-13 12:03:24,1
15.4406108189261,41.4258244578829,15.7682318702682,14.0682575679093,18.5733242796386,3.86674982758103,sim_057,W:\Formal\Yagi\DATA\results\sim_057_S11.csv,W:\Formal\Yagi\DATA\results\sim_057_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_057_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_057_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_057_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_057_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_057_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_057_patterns.csv,W:\Formal\Yagi\DATA\results\sim_057_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.66321675555665,3.16773927561932,1.62436639086042,7.69225427230413,-9.59573077726273,NaN,-4.2636059191931,4.2636059191931,0.61209622918692,-3.66321675555665,-9.59573077726273,NaN,0.61209622918692,2026-04-13 12:04:13,1
15.2548814852073,40.7022191575242,17.4120527643607,15.9496774146077,18.3122237852364,2.79808388698601,sim_058,W:\Formal\Yagi\DATA\results\sim_058_S11.csv,W:\Formal\Yagi\DATA\results\sim_058_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_058_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_058_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_058_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_058_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_058_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_058_patterns.csv,W:\Formal\Yagi\DATA\results\sim_058_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.50176365856711,3.24872041912599,1.26712177298929,11.5508875223112,-10.1151088326681,NaN,-3.95528061419524,3.95528061419524,0.634214211208289,-3.50176365856711,-10.1151088326681,NaN,0.634214211208289,2026-04-13 12:04:55,1
15.4100004487118,44.0901154197063,17.6150104011185,17.9535583712778,19.1965223041999,4.37807586958883,sim_059,W:\Formal\Yagi\DATA\results\sim_059_S11.csv,W:\Formal\Yagi\DATA\results\sim_059_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_059_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_059_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_059_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_059_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_059_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_059_patterns.csv,W:\Formal\Yagi\DATA\results\sim_059_four_objectives.csv,Phi0,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.04435735367187,3.70630079925068,1.92285825233005,22.4295802691214,-0.0234238915075999,NaN,-4.12906893843479,4.12906893843479,0.621650880445978,-4.04435735367187,-0.0234238915075999,NaN,0.621650880445978,2026-04-13 12:05:50,1
16.5895984428229,42.4477041791636,16.0716706634852,14.6051909226216,18.0464439833243,2.4072686406546,sim_060,W:\Formal\Yagi\DATA\results\sim_060_S11.csv,W:\Formal\Yagi\DATA\results\sim_060_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_060_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_060_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_060_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_060_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_060_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_060_patterns.csv,W:\Formal\Yagi\DATA\results\sim_060_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.57814595160198,3.38023196392158,2.0005422054375,8.68138507561107,-10.7630068172311,NaN,-5.16281377001194,5.16281377001194,0.551898624280578,-3.57814595160198,-10.7630068172311,NaN,0.551898624280578,2026-04-13 12:06:33,1
16.1580944447613,44.4094539409284,18.3910358502987,15.3459787050742,21.8510700923013,3.97422096098843,sim_061,W:\Formal\Yagi\DATA\results\sim_061_S11.csv,W:\Formal\Yagi\DATA\results\sim_061_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_061_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_061_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_061_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_061_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_061_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_061_patterns.csv,W:\Formal\Yagi\DATA\results\sim_061_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,5.13962085328219,4.96975849472624,-4.50946425437509,3.67991174087147,-5.97657544934355,NaN,-0.498375038794927,0.498375038794927,0.944237508256705,-5.13962085328219,-5.97657544934355,NaN,0.944237508256705,2026-04-13 12:07:01,1
16.6921973329685,43.4600628585839,15.0916714123752,17.0266166119737,19.7462503794844,2.86309734115481,sim_062,W:\Formal\Yagi\DATA\results\sim_062_S11.csv,W:\Formal\Yagi\DATA\results\sim_062_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_062_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_062_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_062_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_062_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_062_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_062_patterns.csv,W:\Formal\Yagi\DATA\results\sim_062_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.1808871230538,3.89058023446288,2.84939883680423,19.1665492579119,-12.1241051022341,NaN,-5.78321804409329,5.78321804409329,0.513853238302094,-4.1808871230538,-12.1241051022341,NaN,0.513853238302094,2026-04-13 12:07:55,1
15.0323533277918,45.0674945646243,15.1902363983992,16.0404019659025,22.3332282982957,2.47567472073963,sim_063,W:\Formal\Yagi\DATA\results\sim_063_S11.csv,W:\Formal\Yagi\DATA\results\sim_063_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_063_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_063_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_063_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_063_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_063_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_063_patterns.csv,W:\Formal\Yagi\DATA\results\sim_063_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.58994668540495,4.07254102184291,2.69272732116095,15.3722366294314,-13.2816507806323,NaN,-4.51079864538969,4.51079864538969,0.594922052679301,-4.58994668540495,-13.2816507806323,NaN,0.594922052679301,2026-04-13 12:08:58,1
14.6771888461129,40.8929682096506,16.66165185454,16.0610156971595,16.7386858845653,3.0502577254265,sim_064,W:\Formal\Yagi\DATA\results\sim_064_S11.csv,W:\Formal\Yagi\DATA\results\sim_064_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_064_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_064_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_064_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_064_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_064_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_064_patterns.csv,W:\Formal\Yagi\DATA\results\sim_064_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.64025357118602,3.03563152594523,1.64578350354762,10.5216735571986,-9.3052682499424,NaN,-4.33870527673074,4.33870527673074,0.606826776765195,-3.64025357118602,-9.3052682499424,NaN,0.606826776765195,2026-04-13 12:09:36,1
15.7361097884906,44.8712160861177,14.8743914026972,12.2171787181858,20.3137207774994,2.33351848142745,sim_065,W:\Formal\Yagi\DATA\results\sim_065_S11.csv,W:\Formal\Yagi\DATA\results\sim_065_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_065_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_065_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_065_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_065_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_065_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_065_patterns.csv,W:\Formal\Yagi\DATA\results\sim_065_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.19984818422889,3.51196402896319,2.93393834405826,8.67723763854444,-12.3489662166683,NaN,-5.97140632847625,5.97140632847625,0.502839844686587,-4.19984818422889,-12.3489662166683,NaN,0.502839844686587,2026-04-13 12:11:07,1
17.6515344303123,43.9339506323858,14.7199231222259,16.2173677047738,19.634122897376,2.93248285658292,sim_066,W:\Formal\Yagi\DATA\results\sim_066_S11.csv,W:\Formal\Yagi\DATA\results\sim_066_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_066_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_066_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_066_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_066_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_066_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_066_patterns.csv,W:\Formal\Yagi\DATA\results\sim_066_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.2908653878058,3.92565178225052,3.04446604644817,20.8034858784426,-12.0242484841817,NaN,-6.02957634218435,6.02957634218435,0.49948354212794,-4.2908653878058,-12.0242484841817,NaN,0.49948354212794,2026-04-13 12:12:13,1
18.2436584493883,44.4496875937846,16.3670906860991,14.3060066116402,21.6857068898335,3.07642537543145,sim_067,W:\Formal\Yagi\DATA\results\sim_067_S11.csv,W:\Formal\Yagi\DATA\results\sim_067_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_067_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_067_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_067_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_067_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_067_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_067_patterns.csv,W:\Formal\Yagi\DATA\results\sim_067_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.37322460360563,3.83619537336665,2.18477670555005,16.012714121308,-12.8177330715248,NaN,-4.02485270141905,4.02485270141905,0.62915458359776,-4.37322460360563,-12.8177330715248,NaN,0.62915458359776,2026-04-13 12:13:22,1
17.9247986402114,44.9360811342061,16.4794251763037,15.1622033028065,16.891301714147,2.22245306688407,sim_068,W:\Formal\Yagi\DATA\results\sim_068_S11.csv,W:\Formal\Yagi\DATA\results\sim_068_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_068_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_068_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_068_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_068_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_068_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_068_patterns.csv,W:\Formal\Yagi\DATA\results\sim_068_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.57194256553931,3.31624031894165,1.92807841234906,14.4911797551638,-11.3638395325756,NaN,-5.0152207753819,5.0152207753819,0.561356765601581,-3.57194256553931,-11.3638395325756,NaN,0.561356765601581,2026-04-13 12:14:12,1
18.4377302386615,43.3928699597124,15.966928975226,14.4633784542308,22.130748754356,3.69522313233924,sim_069,W:\Formal\Yagi\DATA\results\sim_069_S11.csv,W:\Formal\Yagi\DATA\results\sim_069_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_069_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_069_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_069_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_069_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_069_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_069_patterns.csv,W:\Formal\Yagi\DATA\results\sim_069_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.37591568917079,3.89203442442131,1.70080455164639,15.7352046850085,-11.1282291173383,NaN,-3.37353865062339,3.37353865062339,0.678145786121353,-4.37591568917079,-11.1282291173383,NaN,0.678145786121353,2026-04-13 12:15:11,1
16.0605734830493,45.6455457122605,15.3377308772352,17.8033153751018,22.4693695640003,3.92587766904984,sim_070,W:\Formal\Yagi\DATA\results\sim_070_S11.csv,W:\Formal\Yagi\DATA\results\sim_070_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_070_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_070_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_070_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_070_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_070_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_070_patterns.csv,W:\Formal\Yagi\DATA\results\sim_070_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.81785312921078,4.31942503335489,2.36376909434152,20.7303065646769,-11.9181763073577,NaN,-3.6483630358535,3.6483630358535,0.65702492934469,-4.81785312921078,-11.9181763073577,NaN,0.65702492934469,2026-04-13 12:16:27,1
14.7697980277702,42.4953436842066,15.7290938972998,17.4690055320364,19.5684980369548,2.4883659871571,sim_071,W:\Formal\Yagi\DATA\results\sim_071_S11.csv,W:\Formal\Yagi\DATA\results\sim_071_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_071_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_071_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_071_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_071_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_071_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_071_patterns.csv,W:\Formal\Yagi\DATA\results\sim_071_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.92914030314518,3.66601644645856,2.62221373034109,13.82826780411,-11.4848513843819,NaN,-5.85241958791059,5.85241958791059,0.509775571982074,-3.92914030314518,-11.4848513843819,NaN,0.509775571982074,2026-04-13 12:17:24,1
16.0033585429136,44.6666527698643,17.8282685457804,16.8120416056144,16.7740134149998,2.41420009235775,sim_072,W:\Formal\Yagi\DATA\results\sim_072_S11.csv,W:\Formal\Yagi\DATA\results\sim_072_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_072_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_072_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_072_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_072_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_072_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_072_patterns.csv,W:\Formal\Yagi\DATA\results\sim_072_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.43631480605482,3.22302098990534,1.77856955320995,11.8840083858266,-10.5309541267608,NaN,-4.98520400512291,4.98520400512291,0.563300062917773,-3.43631480605482,-10.5309541267608,NaN,0.563300062917773,2026-04-13 12:18:14,1
17.1595736129928,41.031347386546,15.7043546413671,12.9550009069036,19.0705583905324,2.00986114149571,sim_073,W:\Formal\Yagi\DATA\results\sim_073_S11.csv,W:\Formal\Yagi\DATA\results\sim_073_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_073_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_073_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_073_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_073_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_073_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_073_patterns.csv,W:\Formal\Yagi\DATA\results\sim_073_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.55568442051969,3.1064759822197,1.61824312976967,5.62718530963847,-10.193007370582,NaN,-4.43832459886554,4.43832459886554,0.59990677972553,-3.55568442051969,-10.193007370582,NaN,0.59990677972553,2026-04-13 12:18:59,1
15.1742538894336,41.9126869442263,16.6825130917473,16.9621088598832,20.9972836366725,2.66365498072405,sim_074,W:\Formal\Yagi\DATA\results\sim_074_S11.csv,W:\Formal\Yagi\DATA\results\sim_074_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_074_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_074_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_074_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_074_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_074_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_074_patterns.csv,W:\Formal\Yagi\DATA\results\sim_074_four_objectives.csv,Phi0,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,4.11831680909657,3.78359173353688,2.24403619149568,19.1869390876128,-0.02278743254403,NaN,-4.55298604116063,4.55298604116063,0.592039520130359,-4.11831680909657,-0.02278743254403,NaN,0.592039520130359,2026-04-13 12:19:57,1
15.5300094324831,44.7958829863523,17.3061782918713,15.7617052781439,16.8783260694715,3.46547335990009,sim_075,W:\Formal\Yagi\DATA\results\sim_075_S11.csv,W:\Formal\Yagi\DATA\results\sim_075_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_075_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_075_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_075_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_075_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_075_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_075_patterns.csv,W:\Formal\Yagi\DATA\results\sim_075_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,3.47819131257953,3.24236102787364,1.92533631344709,10.8317674838631,-9.97117513186403,NaN,-5.21985133821928,5.21985133821928,0.548286348936867,-3.47819131257953,-9.97117513186403,NaN,0.548286348936867,2026-04-13 12:20:46,1
18.1094217674908,45.2794772314347,16.4545220886333,15.7308134668014,20.876999483893,4.30304559890771,sim_076,W:\Formal\Yagi\DATA\results\sim_076_S11.csv,W:\Formal\Yagi\DATA\results\sim_076_S11F0.csv,W:\Formal\Yagi\DATA\results\sim_076_PeakGain.csv,W:\Formal\Yagi\DATA\results\sim_076_GainPhi90.csv,W:\Formal\Yagi\DATA\results\sim_076_GainPhi0.csv,W:\Formal\Yagi\DATA\results\sim_076_s11_processed.csv,W:\Formal\Yagi\DATA\results\sim_076_scalar_metrics.csv,W:\Formal\Yagi\DATA\results\sim_076_patterns.csv,W:\Formal\Yagi\DATA\results\sim_076_four_objectives.csv,Phi90,ATK_OBJ_PeakGain,ATK_OBJ_S11_F0,5.62712564421541,5.51712680285673,-3.35478168019159,5.26455813234822,-6.48713355478856,NaN,-0.586963740865098,0.586963740865098,0.934656031625839,-5.62712564421541,-6.48713355478856,NaN,0.934656031625839,2026-04-13 12:21:12,1
