f0_GHz,S11ReportFreq_GHz,S11SweepSampleFreq_GHz,S11SweepSample_dB,S11_f0_dB,AbsS11_f0_dB,AbsS11_f0_Linear,S11_Source,PeakGain_dBi,PeakRealizedGain_dBi,FrontToBackRatio_dB,Gmain_Source,Ldir,Ldri,L1,Sdir,Sref,Wdri,SimulationIndex,SimulationID
2.25,2.25,2.25,-4.57893557122713,-4.57893557122713,4.57893557122713,0.590273411911355,ATK_OBJ_S11_F0,3.5945421592971,1.73420161105736,13.184409018467,ATK_OBJ_PeakGain,16.5731921050582,41.3645946275075,16.0844855414133,15.3673072011804,17.1885237094952,2.60024705829661,87,sim_087
2.25,2.25,2.25,-4.19934388816036,-4.19934388816036,4.19934388816036,0.616641579768618,ATK_OBJ_S11_F0,4.07732461890593,1.99951213190524,23.5811548564545,ATK_OBJ_PeakGain,16.9103718988502,42.9588993734663,17.3453810946355,17.303552102458,19.5449273103307,3.91205364662874,88,sim_088
2.25,2.25,2.25,-4.70265736595877,-4.70265736595877,4.70265736595877,0.581925156024733,ATK_OBJ_S11_F0,3.87849165767895,2.08289134452001,11.2822725440091,ATK_OBJ_PeakGain,17.2994594910953,46.6397421096763,16.1934606233001,13.0822226873058,18.352654377141,3.68712966127517,89,sim_089
2.25,2.25,2.25,-0.709000508128774,-0.709000508128774,0.709000508128774,0.921615933674041,ATK_OBJ_S11_F0,5.57308592219594,-2.64797027021572,6.14274695530802,ATK_OBJ_PeakGain,17.0329798298542,43.9199822067034,16.1495498439545,16.0918165028095,22.2222721521203,3.30154825633934,90,sim_090
2.25,2.25,2.25,-3.73894169527663,-3.73894169527663,3.73894169527663,0.65020890816282,ATK_OBJ_S11_F0,4.77508979110362,2.38856651370483,22.8051106094648,ATK_OBJ_PeakGain,18.476006611507,46.0650747270685,14.7924743282533,16.7401018236889,21.9249338872713,4.40584262533468,91,sim_091
2.25,2.25,2.25,-5.35745864375928,-5.35745864375928,5.35745864375928,0.539668498028608,ATK_OBJ_S11_F0,4.21577480709253,2.72075400893894,35.7671180224643,ATK_OBJ_PeakGain,16.6290759541745,45.9995082888613,17.3647288986528,17.646620306758,19.3546950554025,2.62070867504131,92,sim_092
2.25,2.25,2.25,-1.16905736194209,-1.16905736194209,1.16905736194209,0.874071846280289,ATK_OBJ_S11_F0,5.19749021151021,-1.07341906382479,10.7328062209407,ATK_OBJ_PeakGain,18.4086478300757,46.7362693979569,17.76354247509,13.890039017061,21.6137192616165,3.22862731958291,93,sim_093
2.25,2.25,2.25,-3.36619795261308,-3.36619795261308,3.36619795261308,0.678719149101569,ATK_OBJ_S11_F0,4.58765853246279,1.90628739028737,33.5805180895175,ATK_OBJ_PeakGain,17.896506275908,45.4867384977472,18.216592867714,17.3756753901298,20.9285430148828,4.23443170799645,94,sim_094
2.25,2.25,2.25,-4.48770364437318,-4.48770364437318,4.48770364437318,0.596506001881207,ATK_OBJ_S11_F0,3.61128546722125,1.70136181355707,9.99367930923182,ATK_OBJ_PeakGain,14.8216693962972,40.2386371413618,16.5153384333587,16.4742745216446,17.2779655006514,4.03197647564199,95,sim_095
2.25,2.25,2.25,-4.2400809009281,-4.2400809009281,4.2400809009281,0.613756288573094,ATK_OBJ_S11_F0,4.17100056631473,2.11799425876999,9.1282178542761,ATK_OBJ_PeakGain,16.4026634201521,44.0285077539068,15.4786895654624,12.8180422799737,20.6950526470668,3.26784740744436,96,sim_096
2.25,2.25,2.25,-3.14197167538726,-3.14197167538726,3.14197167538726,0.696468399567753,ATK_OBJ_S11_F0,3.94276650863692,1.06026337052454,7.66383111530817,ATK_OBJ_PeakGain,14.9434677722624,43.156234093386,16.5821577781017,12.3652467619601,20.2768627054903,4.26583992571593,97,sim_097
2.25,2.25,2.25,-5.02457725765969,-5.02457725765969,5.02457725765969,0.560752394955812,ATK_OBJ_S11_F0,3.73877938429034,2.09921350676951,18.4063108313134,ATK_OBJ_PeakGain,17.9078187560465,43.7925872219719,16.603644550112,15.9641594691478,17.44747555574,3.74692170092666,98,sim_098
2.25,2.25,2.25,-4.61020222262243,-4.61020222262243,4.61020222262243,0.588152420772017,ATK_OBJ_S11_F0,3.74890993119879,1.90519691650387,10.4297698233966,ATK_OBJ_PeakGain,16.2366275948568,40.1069846641174,15.2419819056484,13.727966568311,18.0774824041909,2.97372970406257,99,sim_099
2.25,2.25,2.25,-2.93590047152578,-2.93590047152578,2.93590047152578,0.71318955881465,ATK_OBJ_S11_F0,4.97337800951346,1.88738177386703,19.1896962682757,ATK_OBJ_PeakGain,17.616067287832,46.5982659985781,14.9297952760385,16.7370317371705,20.7256477781691,3.18410555042447,100,sim_100
2.25,2.25,2.25,-7.02785749975873,-7.02785749975873,7.02785749975873,0.4452532775333,ATK_OBJ_S11_F0,3.94362840508392,2.98401548475688,13.4614494507204,ATK_OBJ_PeakGain,15.9612094235834,43.8267547141137,14.9838649066094,17.6981813929765,18.4810459710014,2.43008537668318,101,sim_101
2.25,2.25,2.25,-5.10513926108456,-5.10513926108456,5.10513926108456,0.555575437517156,ATK_OBJ_S11_F0,3.8212393000821,2.21813060587885,13.7827013994989,ATK_OBJ_PeakGain,18.2679851554123,45.8161484160387,17.5979178314759,14.7666355336782,18.2065626028645,2.52422894800317,102,sim_102
2.25,2.25,2.25,-0.910778495910462,-0.910778495910462,0.910778495910462,0.900453053639156,ATK_OBJ_S11_F0,4.97564274523151,-2.25550637235525,9.03391603462956,ATK_OBJ_PeakGain,15.6105375166102,42.7023131335898,17.9619817929936,13.4244801412619,21.3422319243407,2.11569284318672,103,sim_103
2.25,2.25,2.25,-4.27174055248176,-4.27174055248176,4.27174055248176,0.611523248443287,ATK_OBJ_S11_F0,3.9802156953182,1.94623178224754,11.8354632451576,ATK_OBJ_PeakGain,17.8683359893586,43.1116803745652,15.2608833114353,13.0012803334777,19.6510914609134,3.61916454050761,104,sim_104
2.25,2.25,2.25,-1.77834672573646,-1.77834672573646,1.77834672573646,0.814859369783713,ATK_OBJ_S11_F0,4.89325839049767,0.15670554749237,14.4341913094897,ATK_OBJ_PeakGain,17.1331371978195,43.0336386912068,16.4911459031161,16.005713401109,21.1723844382821,4.1619344358797,105,sim_105
2.25,2.25,2.25,-4.95447097881237,-4.95447097881237,4.95447097881237,0.565296701103477,ATK_OBJ_S11_F0,4.16001867414964,2.48791473370876,27.0002173651766,ATK_OBJ_PeakGain,14.9325594671838,41.8713963869966,16.7754499013438,17.7379461778065,21.3946448631225,2.1783468442055,106,sim_106
2.25,2.25,2.25,-4.69667837292758,-4.69667837292758,4.69667837292758,0.5823258661859,ATK_OBJ_S11_F0,4.57587794089631,2.77721302244563,22.7280529889369,ATK_OBJ_PeakGain,17.1058396815992,46.2269246365984,16.9262388011499,16.6520507166141,21.4543172498602,2.56562605775737,107,sim_107
2.25,2.25,2.25,-7.26587097123703,-7.26587097123703,7.26587097123703,0.433217958485832,ATK_OBJ_S11_F0,4.25816263067106,3.35544585560553,11.1595756256742,ATK_OBJ_PeakGain,15.128633023405,46.7936404051173,14.6235796495863,15.4930898123244,19.4281787715997,2.34909590900299,108,sim_108
2.25,2.25,2.25,-5.55853656611182,-5.55853656611182,5.55853656611182,0.527318698730244,ATK_OBJ_S11_F0,3.64214067244181,2.22712158485968,7.08474606141142,ATK_OBJ_PeakGain,15.2603097425127,41.8110941125796,15.126779113565,13.775215591121,18.1576344253215,3.63835727935694,109,sim_109
2.25,2.25,2.25,-2.87082315965808,-2.87082315965808,2.87082315965808,0.718553058054238,ATK_OBJ_S11_F0,4.01879654313873,0.864391334689713,14.549788207015,ATK_OBJ_PeakGain,17.9596812744876,42.6857693609459,17.9042029127409,12.6607832132446,21.0397246261502,3.62874250483201,110,sim_110
2.25,2.25,2.25,-3.43422505306689,-3.43422505306689,3.43422505306689,0.673424243911314,ATK_OBJ_S11_F0,4.30470362888814,1.68060360473129,14.0675601665008,ATK_OBJ_PeakGain,17.9633433681983,46.3196651498849,17.0902030503953,14.0986403482224,20.6220537275354,3.49489479417695,111,sim_111
2.25,2.25,2.25,-5.66702611343507,-5.66702611343507,5.66702611343507,0.520773281337004,ATK_OBJ_S11_F0,3.70839827337214,2.33445324666353,16.0828537914197,ATK_OBJ_PeakGain,16.8821243268986,46.901446793413,17.2981272864653,17.2629178955958,17.202191199642,2.04004123931695,112,sim_112
2.25,2.25,2.25,-5.49437905771395,-5.49437905771395,5.49437905771395,0.531228109267325,ATK_OBJ_S11_F0,3.81150386818091,2.37151841727596,8.93834963818514,ATK_OBJ_PeakGain,16.0874481948011,44.1509023972618,16.392578478773,13.6488467571931,19.2715857341568,2.24544853998609,113,sim_113
2.25,2.25,2.25,-6.12270371705952,-6.12270371705952,6.12270371705952,0.494156843419019,ATK_OBJ_S11_F0,3.77249570892349,2.55661638086311,11.0929003255577,ATK_OBJ_PeakGain,15.8639623680509,45.5404977946531,14.7420306777762,14.8128724345201,17.0882940547151,3.17247962822288,114,sim_114
2.25,2.25,2.25,-4.66910239438359,-4.66910239438359,4.66910239438359,0.584177573272879,ATK_OBJ_S11_F0,3.81961840512074,2.00673609947993,12.2878379175247,ATK_OBJ_PeakGain,18.0897937527603,40.844694302649,15.5278170950545,15.4502204598331,17.88500672168,2.70627126315455,115,sim_115
2.25,2.25,2.25,-3.69745142729066,-3.69745142729066,3.69745142729066,0.653322219246712,ATK_OBJ_S11_F0,4.78658692629528,2.36942202741439,35.0891742875707,ATK_OBJ_PeakGain,16.3467898682678,42.2474410536676,17.1610923323045,17.3304011592138,21.3056427621959,2.55813515169936,116,sim_116
2.25,2.25,2.25,-3.41654399792643,-3.41654399792643,3.41654399792643,0.674796466993398,ATK_OBJ_S11_F0,4.18904169726703,1.55021460913365,33.9074197338089,ATK_OBJ_PeakGain,17.6390326092956,41.4663229586404,17.3300256582641,17.0611785226275,18.9028388660959,4.02244943731945,117,sim_117
2.25,2.25,2.25,-5.96442007835556,-5.96442007835556,5.96442007835556,0.503244452415674,ATK_OBJ_S11_F0,4.33088951644363,3.0626128729224,19.9283440392489,ATK_OBJ_PeakGain,15.3584066407967,46.5125008484475,14.5686344234377,17.5393538635982,18.8196955881828,4.34041717210089,118,sim_118
2.25,2.25,2.25,-4.70240304159137,-4.70240304159137,4.70240304159137,0.581942195144509,ATK_OBJ_S11_F0,4.05964883096165,2.26391829066496,18.512000897438,ATK_OBJ_PeakGain,15.6810535399536,42.6334870295628,15.8399512069902,16.5765692953352,19.8830879078782,3.59501048673043,119,sim_119
2.25,2.25,2.25,-4.91853972606492,-4.91853972606492,4.91853972606492,0.56764002917045,ATK_OBJ_S11_F0,4.11407378228032,2.42499201611086,14.4049189484601,ATK_OBJ_PeakGain,16.7947571619103,43.5018814037273,15.9562320516199,13.8665432618935,20.3770235400738,2.93890577972979,120,sim_120
2.25,2.25,2.25,-3.98324148176151,-3.98324148176151,3.98324148176151,0.632175886022649,ATK_OBJ_S11_F0,3.57902354595783,1.36309509347088,11.3760575852933,ATK_OBJ_PeakGain,18.165382388528,42.0454602719973,16.549713033398,13.1331709864084,16.6122109640887,4.16894707066495,121,sim_121
2.25,2.25,2.25,-2.42910529794539,-2.42910529794539,2.42910529794539,0.756039933265324,ATK_OBJ_S11_F0,4.16979292425985,0.488324236775945,12.7456643227785,ATK_OBJ_PeakGain,15.8084567123002,40.2804649120164,18.3378889551113,14.226840849708,22.370784552415,3.02297300863588,122,sim_122
2.25,2.25,2.25,-4.81220553581925,-4.81220553581925,4.81220553581925,0.574631888815711,ATK_OBJ_S11_F0,3.57704502586619,1.83648473722932,13.9234217618908,ATK_OBJ_PeakGain,15.9509574180243,43.0064016972841,17.5627509318953,16.1211259415692,17.634722346401,2.91150987634998,123,sim_123
2.25,2.25,2.25,-3.26089797892436,-3.26089797892436,3.26089797892436,0.686997412046681,ATK_OBJ_S11_F0,3.39558181708768,0.6222052643967,9.91969328275806,ATK_OBJ_PeakGain,17.3988547396855,41.9318830366979,16.4278000982889,15.1167278646308,17.0348393264742,4.04372784911819,124,sim_124
2.25,2.25,2.25,-3.51174106730069,-3.51174106730069,3.51174106730069,0.667441100467462,ATK_OBJ_S11_F0,4.33906872478868,1.77825949002266,14.1110154766231,ATK_OBJ_PeakGain,16.7683548820863,42.9082679680864,14.8985471245,14.3356913072318,22.0888010380203,4.1784701390283,125,sim_125
2.25,2.25,2.25,-4.17620251876347,-4.17620251876347,4.17620251876347,0.618286656714421,ATK_OBJ_S11_F0,3.47397479082472,1.38190273872603,7.37226452847613,ATK_OBJ_PeakGain,15.6796610493294,43.0557578414856,18.1383498766483,14.1720730064944,17.5892810772727,3.40815649950935,126,sim_126
2.25,2.25,2.25,-5.10537067551604,-5.10537067551604,5.10537067551604,0.555560635756289,ATK_OBJ_S11_F0,3.63747971224711,2.03447433477233,6.85288310943757,ATK_OBJ_PeakGain,15.1860290989742,41.9759620183395,15.2942714802319,13.3295405735249,18.7056908939533,3.13646623504751,127,sim_127
2.25,2.25,2.25,-4.36527168230869,-4.36527168230869,4.36527168230869,0.604973589799767,ATK_OBJ_S11_F0,3.73440462715026,1.7553448523647,12.0880872108378,ATK_OBJ_PeakGain,18.214021975118,42.3485584287769,16.2123667476724,15.078259062919,17.2897589697748,3.09387299316893,128,sim_128
2.25,2.25,2.25,-4.83627875416635,-4.83627875416635,4.83627875416635,0.573041483276178,ATK_OBJ_S11_F0,3.95138419169743,2.22264275925715,12.5085753532733,ATK_OBJ_PeakGain,16.1333267770317,42.4848386404679,16.0068657578048,15.7173058568008,19.7949552753146,3.22467739354753,129,sim_129
2.25,2.25,2.25,-3.40793443208472,-3.40793443208472,3.40793443208472,0.675465665559485,ATK_OBJ_S11_F0,4.39679219837991,1.75075402525246,12.6813327296349,ATK_OBJ_PeakGain,15.5907825293009,46.9766232491708,18.0387205465338,12.417272945634,21.7143088437223,2.28996598677622,130,sim_130
2.25,2.25,2.25,-4.29529470716619,-4.29529470716619,4.29529470716619,0.609867183104919,ATK_OBJ_S11_F0,3.92765339159817,1.9076787010606,16.7427161972357,ATK_OBJ_PeakGain,16.8539621104036,40.6404071385561,15.5624954808132,17.7777478322672,19.2467099478384,4.36388981229736,131,sim_131
2.25,2.25,2.25,-3.48020114430249,-3.48020114430249,3.48020114430249,0.669869096680587,ATK_OBJ_S11_F0,4.10636425630119,1.52005033405652,30.1909708537529,ATK_OBJ_PeakGain,18.1933305582681,45.2171715827462,17.9346117072301,15.3999771422201,19.1178889210119,4.24121692866711,132,sim_132
2.25,2.25,2.25,-3.88295017796782,-3.88295017796782,3.88295017796782,0.639517585297115,ATK_OBJ_S11_F0,4.45107524944908,2.16707687698109,38.1675503248683,ATK_OBJ_PeakGain,17.763562649088,43.9654385390161,18.4929295486485,17.5755919088763,20.8404169860691,3.29245523169452,133,sim_133
2.25,2.25,2.25,-4.93700130262342,-4.93700130262342,4.93700130262342,0.566434809989881,ATK_OBJ_S11_F0,3.90141520679179,2.22108252711648,12.0654635991066,ATK_OBJ_PeakGain,18.0225602879944,40.4566222942714,14.6166630397134,15.5832719367912,17.7970095943633,2.44275944604186,134,sim_134
2.25,2.25,2.25,-1.57903445397713,-1.57903445397713,1.57903445397713,0.833773863933779,ATK_OBJ_S11_F0,4.46090021239222,-0.698648903508398,10.8244752840981,ATK_OBJ_PeakGain,14.9799816078952,40.787689984986,17.7479656445644,12.8971306643465,22.4236927609384,3.76639344197063,135,sim_135
2.25,2.25,2.25,-0.589678734513247,-0.589678734513247,0.589678734513247,0.934363926989121,ATK_OBJ_S11_F0,5.31032437921918,-3.65286787999376,6.11497524020568,ATK_OBJ_PeakGain,17.5834224213271,40.4116499060342,18.1149964441872,15.2109953821786,21.0115370068353,2.85867303963665,136,sim_136
2.25,2.25,2.25,-5.15553865192746,-5.15553865192746,5.15553865192746,0.552361076578775,ATK_OBJ_S11_F0,4.12692936494301,2.54613523917325,22.2701575186266,ATK_OBJ_PeakGain,17.5406520164106,45.9720874499725,16.7167044102096,17.595972794475,18.5561580431609,4.27614839791589,137,sim_137
2.25,2.25,2.25,-3.51344788332121,-3.51344788332121,3.51344788332121,0.667309958202367,ATK_OBJ_S11_F0,3.76910527628191,1.20966673280551,7.98438943449035,ATK_OBJ_PeakGain,16.1712239958542,41.9981462077772,17.4664492079472,12.5914949203951,19.7097511116289,2.99252610773796,138,sim_138
2.25,2.25,2.25,-4.0853891361836,-4.0853891361836,4.0853891361836,0.624784926415638,ATK_OBJ_S11_F0,4.27473787473576,2.12549945867411,12.924827347109,ATK_OBJ_PeakGain,15.077637330009,41.8228301848096,15.0110452323372,15.6353790553147,21.5026566120503,4.05368976005037,139,sim_139
2.25,2.25,2.25,-5.86840559043312,-5.86840559043312,5.86840559043312,0.508838215035874,ATK_OBJ_S11_F0,3.70746275070967,2.40613519173173,7.20922296852241,ATK_OBJ_PeakGain,14.5933835060907,44.5072034187792,15.4995825826487,12.610095987774,17.8494136454829,3.89133120973783,140,sim_140
2.25,2.25,2.25,-0.663927877714498,-0.663927877714498,0.663927877714498,0.926410793049921,ATK_OBJ_S11_F0,5.13247073121048,-3.35189901401051,8.48692174498946,ATK_OBJ_PeakGain,14.5038086653436,44.3716797160478,17.0509861706604,16.1756313884573,18.1270434792199,2.45131951413419,141,sim_141
2.25,2.25,2.25,-1.94490563070224,-1.94490563070224,1.94490563070224,0.799382650872542,ATK_OBJ_S11_F0,4.23898179800554,-0.186098038475054,12.120495887402,ATK_OBJ_PeakGain,15.0473783309213,40.5086820183118,17.7066084721921,13.7496578154955,20.2358567726566,3.20742284505705,142,sim_142
2.25,2.25,2.25,-1.61013476654908,-1.61013476654908,1.61013476654908,0.830793828360165,ATK_OBJ_S11_F0,5.49922707018248,0.409783462458353,15.3466874357616,ATK_OBJ_PeakGain,17.7092145187452,43.7138203974215,15.2323894311036,17.8621157013369,22.471543081607,3.95353409395306,143,sim_143
2.25,2.25,2.25,-1.90128862149391,-1.90128862149391,1.90128862149391,0.803406921473783,ATK_OBJ_S11_F0,4.16271103472658,-0.340669408509179,10.5479999533702,ATK_OBJ_PeakGain,16.1996327590194,46.2939033100249,17.18721273142,12.3164569889957,17.5127062641295,3.47694027026174,144,sim_144
2.25,2.25,2.25,-4.96359904301111,-4.96359904301111,4.96359904301111,0.564702938763765,ATK_OBJ_S11_F0,4.01149851530051,2.34367484941513,7.99699654951789,ATK_OBJ_PeakGain,14.7431280990445,44.5268334201581,16.91513019087,13.0514621577835,20.5080593929883,2.46250823334483,145,sim_145
2.25,2.25,2.25,-4.89148979764538,-4.89148979764538,4.89148979764538,0.569410550856925,ATK_OBJ_S11_F0,3.54504845194445,1.84304797134401,7.92959067268513,ATK_OBJ_PeakGain,15.2971104561169,42.1452890568559,16.1282780149738,14.4465819639954,18.3857150612737,2.09104494271348,146,sim_146
2.25,2.25,2.25,-3.32936568896391,-3.32936568896391,3.32936568896391,0.681603348872831,ATK_OBJ_S11_F0,4.10427914265063,1.39119969049023,11.4167519878347,ATK_OBJ_PeakGain,14.6328952907374,43.1411209699696,16.3498469020877,14.9782443421451,21.0896483141777,4.45688513593725,147,sim_147
2.25,2.25,2.25,-5.75046694670918,-5.75046694670918,5.75046694670918,0.515794435617018,ATK_OBJ_S11_F0,4.08175922048649,2.73846006464835,15.696400225435,ATK_OBJ_PeakGain,14.9875254442056,41.295361781642,14.9538948646627,17.977245052252,20.0078845341728,2.6858862773938,148,sim_148
2.25,2.25,2.25,-3.1755999761352,-3.1755999761352,3.1755999761352,0.693777164731705,ATK_OBJ_S11_F0,4.17685115592066,1.32578962301867,11.4599830502387,ATK_OBJ_PeakGain,17.5638184739047,44.4116956568739,15.3794546777016,13.2972943553822,20.5922854480032,4.47552816781666,149,sim_149
2.25,2.25,2.25,-3.80387153825504,-3.80387153825504,3.80387153825504,0.645366507437052,ATK_OBJ_S11_F0,3.84550609279464,1.50593011145632,11.6783596115491,ATK_OBJ_PeakGain,14.5485650598596,41.5283770642551,17.1065550992099,14.6746247834751,20.0700102438665,3.51130902476833,150,sim_150
2.25,2.25,2.25,-2.98705438078775,-2.98705438078775,2.98705438078775,0.709001707268233,ATK_OBJ_S11_F0,4.57369656922147,1.54002594512708,12.2015852445334,ATK_OBJ_PeakGain,17.6696404412206,46.8811213794341,15.8167560636616,13.2886924908302,22.1862263496829,3.83913717607956,151,sim_151
2.25,2.25,2.25,-5.71720885687986,-5.71720885687986,5.71720885687986,0.517773187609797,ATK_OBJ_S11_F0,3.63192602911994,2.27650833400747,5.84222147361822,ATK_OBJ_PeakGain,16.2024122322659,44.0084135863028,15.9347814445455,12.3580698412655,18.2762319186599,2.13542161185154,152,sim_152
2.25,2.25,2.25,-3.33996628351097,-3.33996628351097,3.33996628351097,0.680772001278223,ATK_OBJ_S11_F0,4.01256506834477,1.30866286982303,9.60420554419504,ATK_OBJ_PeakGain,15.2317901496939,45.6955398306878,17.7390834891276,12.7745614331162,19.5965785076455,4.36000585468624,153,sim_153
2.25,2.25,2.25,-6.35185237564904,-6.35185237564904,6.35185237564904,0.481290601756122,ATK_OBJ_S11_F0,3.49821255034131,2.35385639276121,6.65593295733736,ATK_OBJ_PeakGain,15.7645237535951,44.259753871986,15.5006384525901,13.5818478554347,17.109774187882,2.81147350114998,154,sim_154
2.25,2.25,2.25,-3.28626697209344,-3.28626697209344,3.28626697209344,0.684993816973264,ATK_OBJ_S11_F0,4.38967382432036,1.63884772336742,15.3549635593267,ATK_OBJ_PeakGain,15.0076923824874,45.032348196813,18.2471373797237,14.3752743518483,21.5428784824982,2.35171629573057,155,sim_155
2.25,2.25,2.25,-4.37090442453665,-4.37090442453665,4.37090442453665,0.604581395592357,ATK_OBJ_S11_F0,4.06649103992129,2.09067955408771,18.7572910420707,ATK_OBJ_PeakGain,15.751659727655,43.4750791941465,18.3132530766857,15.8208111293113,20.1824260098522,2.05630915396947,156,sim_156
2.25,2.25,2.25,-3.99722594348016,-3.99722594348016,3.99722594348016,0.631158888702005,ATK_OBJ_S11_F0,3.98958592969164,1.78294181891431,16.429229496557,ATK_OBJ_PeakGain,14.5250361224494,41.6692386195235,16.845630031183,17.0756636991792,19.5224552687218,3.75506198100147,157,sim_157
2.25,2.25,2.25,-4.06217419772123,-4.06217419772123,4.06217419772123,0.626457034227083,ATK_OBJ_S11_F0,4.2814597440131,2.11729132081712,17.633412020236,ATK_OBJ_PeakGain,14.8658088132855,45.3394834442237,16.5646076613464,17.3400359519052,20.2962989829926,4.21466965201918,158,sim_158
2.25,2.25,2.25,-5.96384276162872,-5.96384276162872,5.96384276162872,0.503277902195447,ATK_OBJ_S11_F0,3.69393739423447,2.42546493909619,9.25350431877118,ATK_OBJ_PeakGain,16.4923418176879,44.9138782277404,16.8742225710236,15.309492585412,17.9201439694957,2.38218979515585,159,sim_159
2.25,2.25,2.25,-4.54156576438801,-4.54156576438801,4.54156576438801,0.592818450359371,ATK_OBJ_S11_F0,4.48166787493294,2.60121156041483,32.1680854362279,ATK_OBJ_PeakGain,17.8453056181962,41.0871556733469,17.2524914583399,17.0009885095919,22.2549700098486,2.10757772415716,160,sim_160
2.25,2.25,2.25,-4.74891064413306,-4.74891064413306,4.74891064413306,0.578834579336541,ATK_OBJ_S11_F0,3.66620853538154,1.89410189894546,7.83384121827062,ATK_OBJ_PeakGain,15.8964875253338,42.4073061436022,17.6318121730584,13.9987576554054,19.0965771653408,2.2776805717552,161,sim_161
2.25,2.25,2.25,-5.07031543872626,-5.07031543872626,5.07031543872626,0.55780734431609,ATK_OBJ_S11_F0,4.02431999234139,2.40557271399275,18.3414073193599,ATK_OBJ_PeakGain,17.7996532679944,43.5468154352418,14.9732087593263,16.2462918652603,18.9887262935089,4.00649915318821,162,sim_162
2.25,2.25,2.25,-4.3094572567806,-4.3094572567806,4.3094572567806,0.60887359041797,ATK_OBJ_S11_F0,3.68836508209969,1.67675572341022,11.9982812116637,ATK_OBJ_PeakGain,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049,163,sim_163
2.25,2.25,2.25,-4.35782698473867,-4.35782698473867,4.35782698473867,0.605492336443088,ATK_OBJ_S11_F0,3.75249113268142,1.76912794209441,11.2493891879504,ATK_OBJ_PeakGain,16.0468775400823,41.1809438917326,16.8269756961702,17.8286228180245,17.3506951085138,2.39362393953017,164,sim_164
2.25,2.25,2.25,-4.54123941563406,-4.54123941563406,4.54123941563406,0.592840724323832,ATK_OBJ_S11_F0,3.8263994044805,1.94576624358266,9.66241694883629,ATK_OBJ_PeakGain,18.0116813866656,45.7436684634691,16.8090268116071,12.9150497732024,18.7963920567898,2.74618591513984,165,sim_165
2.25,2.25,2.25,-2.05872814872947,-2.05872814872947,2.05872814872947,0.788975636724189,ATK_OBJ_S11_F0,4.66065012261458,0.430020369489093,12.0681687565287,ATK_OBJ_PeakGain,14.8821553803049,45.1144760932924,17.6848180999424,14.0328463855701,22.0604004525376,3.54264277284235,166,sim_166
2.25,2.25,2.25,-7.23280544181097,-7.23280544181097,7.23280544181097,0.43487027987846,ATK_OBJ_S11_F0,3.92529980952132,3.01490768606734,17.9720784402177,ATK_OBJ_PeakGain,16.618126163013,46.6692339037455,15.1543009002659,16.6128722414637,17.4186840837198,2.52543470925125,167,sim_167
2.25,2.25,2.25,-6.21894156132278,-6.21894156132278,6.21894156132278,0.488711908806675,ATK_OBJ_S11_F0,3.98808734212485,2.80285074047511,11.7225156024969,ATK_OBJ_PeakGain,18.0775930744896,44.9869830293005,14.5171236458401,14.5672816770449,18.6538987405593,2.91616039444961,168,sim_168
2.25,2.25,2.25,-5.68665408256982,-5.68665408256982,5.68665408256982,0.519597790773959,ATK_OBJ_S11_F0,4.34039782062725,2.9737343148447,11.5278431531825,ATK_OBJ_PeakGain,15.4763552111874,46.3661666487715,15.3456301539024,14.1224298851293,20.7823762470462,2.23501802172222,169,sim_169
2.25,2.25,2.25,-5.62542906970639,-5.62542906970639,5.62542906970639,0.523273265141474,ATK_OBJ_S11_F0,3.85583477434256,2.46630805180597,8.10533994085501,ATK_OBJ_PeakGain,16.5052145599811,44.7879636097584,14.6746210165945,12.6493660351794,17.7337660869406,4.19183127488204,170,sim_170
2.25,2.25,2.25,-5.62358618157078,-5.62358618157078,5.62358618157078,0.523384299985454,ATK_OBJ_S11_F0,4.08169886588998,2.69147706199587,13.2580682721029,ATK_OBJ_PeakGain,17.9918871250133,45.7307019379294,14.8427552578504,15.0036965855497,18.2646718202028,3.7760414493103,171,sim_171
2.25,2.25,2.25,-3.29738829716231,-3.29738829716231,3.29738829716231,0.684117319081064,ATK_OBJ_S11_F0,3.9100136906604,1.16899526376616,14.8778681178018,ATK_OBJ_PeakGain,17.4604502518548,42.5567966160139,17.876734455635,14.7151319358028,19.7107545150429,4.08138882963679,172,sim_172
2.25,2.25,2.25,-2.98021062549281,-2.98021062549281,2.98021062549281,0.709560561510023,ATK_OBJ_S11_F0,4.37102396562893,1.33042475392427,11.6000628186183,ATK_OBJ_PeakGain,14.7285051864043,45.2875509854685,17.5427720343148,13.6604178393816,22.1524328664277,3.45458541759815,173,sim_173
2.25,2.25,2.25,-4.00760230598509,-4.00760230598509,4.00760230598509,0.630405342043566,ATK_OBJ_S11_F0,4.17102742901429,1.97124017929632,8.51457396796767,ATK_OBJ_PeakGain,16.3262543777364,42.5230984610886,15.1117641877078,12.1227644305442,21.8919422240392,2.65924349381109,174,sim_174
2.25,2.25,2.25,-3.49992564534777,-3.49992564534777,3.49992564534777,0.668349638881495,ATK_OBJ_S11_F0,4.1737366730149,1.60341213495096,15.3506770003323,ATK_OBJ_PeakGain,15.6432296948862,40.692942280244,17.2273231360091,15.604435484041,22.2834412200083,3.03155925204927,175,sim_175
