SimulationID,Wslot,Wtaper,Ltapper,Wbalun,Wstrip,Lstrip_offset,S11_Raw_File,S11_Clean_File,Gain_Raw_File,Gain_Clean_File,MinS11_dB,MinS11_Freq_GHz,PeakGain_dB,PeakGain_Theta_deg,Timestamp,Success,ErrorMessage
SIM094,0.0233733845789456,1.93915370750957,3.76838919844316,0.365129707434842,0.144203618324064,0.44248259475291,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM094_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM094_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM094_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM094_Gain_clean.csv,-16.1483792463943,9.69,7.86559728837183,90,2026-04-13 19:12:01,1,
SIM095,0.0292199451420564,1.91979816554988,3.39601167097927,0.318383421474793,0.121721961556096,0.342432568975653,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM095_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM095_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM095_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM095_Gain_clean.csv,-23.751013930574,15.41,7.54061113992517,90,2026-04-13 19:14:00,1,
SIM096,0.0319062014527,1.84475785140139,3.84004029521227,0.369486429754439,0.148411174939192,0.263458936960944,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM096_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM096_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM096_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM096_Gain_clean.csv,-39.4840679584569,16.385,7.93019264727209,90,2026-04-13 19:16:03,1,
SIM097,0.0341564608002463,1.69273179675724,3.48896559721368,0.339903376172893,0.128358511010588,0.255652745770461,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM097_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM097_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM097_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM097_Gain_clean.csv,-31.2446394495891,17.035,7.56824134975652,90,2026-04-13 19:18:24,1,
SIM098,0.0284962709270976,1.78747010903247,3.94876905931179,0.301049805873751,0.133249667248429,0.317580838771335,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM098_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM098_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM098_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM098_Gain_clean.csv,-28.0504668315171,14.175,8.00319412382318,90,2026-04-13 19:20:21,1,
SIM099,0.0386544472744011,1.82360110254105,4.11390737060603,0.345455473683303,0.121500198801017,0.336591522160221,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM099_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM099_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM099_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM099_Gain_clean.csv,-44.2511156929626,21,8.17547352839444,90,2026-04-13 19:22:08,1,
SIM100,0.0227932885263642,2.01882968317149,4.01445776397458,0.375199016624736,0.130364810961343,0.330780829898852,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM100_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM100_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM100_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM100_Gain_clean.csv,-33.0423699795593,13.85,8.09622018243278,90,2026-04-13 19:24:01,1,
SIM101,0.0194024308795073,1.68020836549492,3.45692273878543,0.280768036252115,0.13050111465144,0.366546754575991,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM101_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM101_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM101_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM101_Gain_clean.csv,-30.718338913951,12.485,7.46860732400197,90,2026-04-13 19:26:19,1,
SIM102,0.0339124136620549,1.90346072680529,4.05637073665807,0.387701468609422,0.14964593288993,0.276829764786366,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM102_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM102_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM102_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM102_Gain_clean.csv,-40.6922646062018,16.58,8.13849347101659,90,2026-04-13 19:28:50,1,
SIM103,0.0355190061924751,1.81646520442799,3.59461047660257,0.28438676295803,0.120475631271755,0.416965087761003,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM103_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM103_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM103_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM103_Gain_clean.csv,-15.3345325036119,12.29,7.66969726331556,90,2026-04-13 19:33:08,1,
SIM104,0.0398944921502553,2.05941971440484,3.46892201061169,0.416413180779557,0.132990834178528,0.438256850875091,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM104_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM104_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM104_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM104_Gain_clean.csv,-12.4220972764626,12.745,7.61858551902865,90,2026-04-13 19:35:52,1,
SIM105,0.0191158736878198,1.94509908853496,3.62250223151046,0.384076604638488,0.153866003673781,0.400547619824983,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM105_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM105_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM105_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM105_Gain_clean.csv,-17.2763898248286,14.565,7.6746077268087,90,2026-04-13 19:39:28,1,
SIM106,0.0208633038812912,1.72768062160144,3.57980386764231,0.296872081169735,0.154534119367468,0.441423854583162,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM106_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM106_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM106_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM106_Gain_clean.csv,-13.353536792835,14.5,7.58655762301176,90,2026-04-13 19:43:10,1,
SIM107,0.0369976659295406,1.98477540892736,3.93644654861281,0.404605028802887,0.124529432025908,0.426212843752101,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM107_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM107_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM107_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM107_Gain_clean.csv,-13.5018543767277,8,8.0746952013165,90,2026-04-13 19:45:53,1,
SIM108,0.0372130887925769,1.99496139423494,3.81059301753346,0.360721128344807,0.131551624636345,0.415008406367321,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM108_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM108_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM108_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM108_Gain_clean.csv,-13.0760057602104,14.37,7.93720433925999,88,2026-04-13 19:48:07,1,
SIM109,0.013884196843947,2.04706891804747,3.93071765728922,0.384985269156331,0.141813267894302,0.365170675837287,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM109_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM109_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM109_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM109_Gain_clean.csv,-30.0697075977286,11.965,7.97556115713564,90,2026-04-13 19:50:00,1,
SIM110,0.0162839365019944,1.81748729522705,3.38068280229201,0.298033520601771,0.140772682045488,0.337179167157691,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM110_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM110_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM110_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM110_Gain_clean.csv,-48.6359061354898,13.07,7.4322546279042,90,2026-04-13 19:53:01,1,
SIM111,0.0212310359294669,1.75215553710515,4.00051395009132,0.311909573423686,0.128548546076623,0.321471673287664,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM111_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM111_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM111_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM111_Gain_clean.csv,-30.4614224084828,13.85,8.00272730131213,90,2026-04-13 19:54:42,1,
SIM112,0.0333957409399224,2.00847618819076,3.5998821280223,0.340202665613288,0.142352319518557,0.423065934996878,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM112_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM112_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM112_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM112_Gain_clean.csv,-13.9245792836777,14.955,7.73542207748331,90,2026-04-13 19:58:06,1,
SIM113,0.0377668759263316,1.70317335935736,3.46335657202276,0.378824199846326,0.136605577642416,0.332923068649733,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM113_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM113_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM113_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM113_Gain_clean.csv,-21.981052879937,15.54,7.55921297271493,90,2026-04-13 19:59:58,1,
SIM114,0.0366134319836377,1.68552481947301,3.74517029054194,0.398826515197428,0.118812452357114,0.340173715192391,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM114_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM114_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM114_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM114_Gain_clean.csv,-38.8232838399787,21,7.79796184223581,90,2026-04-13 20:01:38,1,
SIM115,0.0103702846002371,1.74621958532413,3.75752716341943,0.350775386904179,0.116989416149016,0.414881882672522,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM115_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM115_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM115_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM115_Gain_clean.csv,-36.1307536840343,9.69,7.65437275926762,92,2026-04-13 20:05:12,1,
SIM116,0.01090308020578,1.95893569553117,3.55753368004831,0.377015058878753,0.145386154557052,0.351665027338943,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM116_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM116_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM116_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM116_Gain_clean.csv,-38.6436513964383,12.355,7.53796884770591,90,2026-04-13 20:07:52,1,
SIM117,0.0207014411641817,1.84686748963767,3.50231682168696,0.408672315585559,0.141692625122943,0.331561171815292,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM117_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM117_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM117_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM117_Gain_clean.csv,-35.7387897561451,14.825,7.56552710773036,90,2026-04-13 20:09:17,1,
SIM118,0.0398255728012923,1.9558787712318,4.10128286995173,0.35472115637559,0.148924871501135,0.363346821364884,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM118_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM118_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM118_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM118_Gain_clean.csv,-19.2908999842137,21,8.20516940900283,90,2026-04-13 20:10:41,1,
SIM119,0.0289493859120629,1.90463657072828,3.84803203261375,0.36235698585244,0.126012287772803,0.319119913660724,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM119_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM119_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM119_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM119_Gain_clean.csv,-32.6314854075316,14.37,7.91980224915798,88,2026-04-13 20:12:40,1,
SIM120,0.0113505887281536,2.00912658376329,3.79469097019775,0.32618925095912,0.116773587836697,0.282912661533211,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM120_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM120_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM120_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM120_Gain_clean.csv,-26.3506256716813,13.135,7.78812738842913,90,2026-04-13 20:16:25,1,
SIM121,0.027271118348085,1.97115824936292,3.83173821024217,0.359124237475667,0.118301751834665,0.412317726682987,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM121_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM121_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM121_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM121_Gain_clean.csv,-17.6949284779673,11.705,7.93812649664553,90,2026-04-13 20:18:42,1,
SIM122,0.0108537792729521,1.7807516283115,3.72800724130066,0.352441702571416,0.115495751267604,0.407203457058215,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM122_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM122_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM122_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM122_Gain_clean.csv,-57.380967968744,10.405,7.64460986163658,92,2026-04-13 20:21:42,1,
SIM123,0.0276559090842061,1.93029619707064,3.88217908166483,0.31993197805955,0.123496489636085,0.261086192042469,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM123_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM123_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM123_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM123_Gain_clean.csv,-35.4406471848631,15.8,7.96123980921699,90,2026-04-13 20:23:29,1,
SIM124,0.0348250309802198,1.94633101273187,3.68041604026848,0.363385964902957,0.12524170765302,0.42422395996829,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM124_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM124_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM124_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM124_Gain_clean.csv,-14.0763986131588,12.095,7.78177058515582,90,2026-04-13 20:26:22,1,
SIM125,0.0159744646093533,1.9610504586979,4.02249982768469,0.366896584153259,0.120900919096404,0.293822262316498,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM125_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM125_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM125_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM125_Gain_clean.csv,-25.3401643188901,12.16,8.04515642927983,90,2026-04-13 20:29:36,1,
SIM126,0.0132286172538721,1.80014274753893,3.76253806781293,0.368761001691942,0.15305544917645,0.396354449164034,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM126_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM126_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM126_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM126_Gain_clean.csv,-18.341004680116,11.835,7.71832859498369,90,2026-04-13 20:31:42,1,
SIM127,0.0179963536802307,1.76111892547789,3.46858208894885,0.340994671400109,0.148666075284389,0.268879771883074,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM127_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM127_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM127_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM127_Gain_clean.csv,-28.7366947331928,13.395,7.48094185771316,90,2026-04-13 20:34:10,1,
SIM128,0.0313768547044225,1.76675796160457,3.7544214457086,0.298236760344216,0.128119665483182,0.435105294555224,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM128_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM128_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM128_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM128_Gain_clean.csv,-14.6162692939074,8,7.81450228608816,90,2026-04-13 20:37:12,1,
SIM129,0.0371107666368296,1.97459088031713,3.86490935315789,0.356333464996803,0.133957683672778,0.393787258536358,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM129_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM129_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM129_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM129_Gain_clean.csv,-14.8474436498668,16.645,8.00227295299849,90,2026-04-13 20:39:07,1,
SIM130,0.0309700725379579,1.95069319796457,3.61295012710642,0.409662421760483,0.137154726894987,0.32289017450437,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM130_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM130_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM130_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM130_Gain_clean.csv,-33.807920736316,14.89,7.73719440787534,90,2026-04-13 20:40:52,1,
SIM131,0.0241399275995546,1.90812383976037,3.72617000888867,0.295452868444277,0.146995350164711,0.296860796583767,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM131_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM131_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM131_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM131_Gain_clean.csv,-40.7250615558274,14.695,7.78924531430182,90,2026-04-13 20:42:21,1,
SIM132,0.0187451172740395,2.04212290315263,3.62745879032929,0.414390112180047,0.138388000795797,0.405524859764913,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM132_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM132_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM132_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM132_Gain_clean.csv,-18.5272984297762,12.16,7.71960467091999,90,2026-04-13 20:44:46,1,
SIM133,0.0154057165440056,1.85472770218411,4.03836252650948,0.345079883415981,0.121911356453278,0.262114754451291,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM133_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM133_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM133_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM133_Gain_clean.csv,-25.6305248866232,15.15,8.02260410583502,90,2026-04-13 20:48:19,1,
SIM134,0.0347173817041925,1.74829495146028,3.59333262043275,0.386652822057781,0.154298786514309,0.370746332333985,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM134_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM134_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM134_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM134_Gain_clean.csv,-21.5432439282047,15.085,7.68318099574592,90,2026-04-13 20:50:18,1,
SIM135,0.0136750638143069,1.69454696336162,4.01776502880351,0.283107861224386,0.144949160173264,0.252417952964814,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM135_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM135_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM135_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM135_Gain_clean.csv,-44.1832218290364,14.565,7.96046283634303,90,2026-04-13 20:54:02,1,
SIM136,0.0301474072626207,1.70216037922071,3.40411794728911,0.407608441261596,0.14943240864718,0.392116507239788,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM136_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM136_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM136_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM136_Gain_clean.csv,-19.3997355257598,12.875,7.46488411141285,90,2026-04-13 20:56:15,1,
SIM137,0.0379655589283713,1.69131685889292,4.06794519021923,0.328190812164882,0.150588360151763,0.294773478436707,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM137_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM137_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM137_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM137_Gain_clean.csv,-23.9604943384927,16.58,8.10917964113741,90,2026-04-13 20:58:18,1,
SIM138,0.0140433689189166,1.88556380960491,3.80733695146639,0.403085502542073,0.140533062588018,0.432948329259255,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM138_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM138_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM138_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM138_Gain_clean.csv,-21.2992004828732,11.51,7.77738591640791,90,2026-04-13 21:01:58,1,
SIM139,0.015271030615747,1.77601266236865,3.82024321840974,0.418358373775263,0.123390625367796,0.398050516932392,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM139_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM139_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM139_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM139_Gain_clean.csv,-40.5220749277625,11.51,7.79345536557522,90,2026-04-13 21:04:42,1,
SIM140,0.0252140670904488,1.69717426011307,3.79311022385723,0.392936247877057,0.130986219970058,0.418177451024278,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM140_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM140_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM140_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM140_Gain_clean.csv,-17.845832813227,11.64,7.79677991560459,90,2026-04-13 21:06:51,1,
